"['<s>', 'a', 'person', 'holding', 'a']","['<s>', 'eine']",person
"['a', 'person', 'holding', 'a', 'small']","['eine', 'person']",","
"['person', 'holding', 'a', 'small', 'dog']","['person', ',']",die
"['holding', 'a', 'small', 'dog', 'on']","[',', 'die']",einen
"['small', 'dog', 'on', 'a', 'leash']","['die', 'einen']",kleinen
"['dog', 'on', 'a', 'leash', 'is']","['einen', 'kleinen']",hund
"['on', 'a', 'leash', 'is', 'bending']","['kleinen', 'hund']",an
"['a', 'leash', 'is', 'bending', 'over']","['hund', 'an']",der
"['is', 'bending', 'over', 'and', 'looking']","['an', 'der']",leine
"['bending', 'over', 'and', 'looking', 'through']","['der', 'leine']",hält
"['over', 'and', 'looking', 'through', 'items']","['leine', 'hält']",","
"['and', 'looking', 'through', 'items', '.']","['hält', ',']",beugt
"['through', 'items', '.', '</s>', '</s>']","[',', 'beugt']",sich
"['items', '.', '</s>', '</s>', '</s>']","['beugt', 'sich']",nach
"['.', '</s>', '</s>', '</s>']","['sich', 'nach']",vor
"['</s>', '</s>', '</s>']","['nach', 'vor']",und
['</s>'],"['vor', 'und']",sieht
[],"['und', 'sieht']",sachen
[],"['sieht', 'sachen']",durch
[],"['sachen', 'durch']",.

"['<s>', '<s>', 'a', 'brown', 'dog']","['<s>', '<s>']",ein
"['<s>', 'a', 'brown', 'dog', 'carrying']","['<s>', 'ein']",brauner
"['a', 'brown', 'dog', 'carrying', 'a']","['ein', 'brauner']",hund
"['brown', 'dog', 'carrying', 'a', 'black']","['brauner', 'hund']",","
"['carrying', 'a', 'black', 'object', '.']","['hund', ',']",der
"['a', 'black', 'object', '.', '</s>']","[',', 'der']",ein
"['black', 'object', '.', '</s>', '</s>']","['der', 'ein']",schwarzes
"['object', '.', '</s>', '</s>', '</s>']","['ein', 'schwarzes']",objekt
"['</s>', '</s>', '</s>']","['schwarzes', 'objekt']",trägt
"['</s>', '</s>']","['objekt', 'trägt']",.

"['<s>', '<s>', 'a', 'frightened', 'little']","['<s>', '<s>']",ein
"['<s>', 'a', 'frightened', 'little', 'boy']","['<s>', 'ein']",kleiner
"['a', 'frightened', 'little', 'boy', 'being']","['ein', 'kleiner']",junge
"['frightened', 'little', 'boy', 'being', 'pulled']","['kleiner', 'junge']",","
"['little', 'boy', 'being', 'pulled', 'up']","['junge', ',']",der
"['boy', 'being', 'pulled', 'up', 'and']","[',', 'der']",sich
"['being', 'pulled', 'up', 'and', 'out']","['der', 'sich']",fürchtet
"['pulled', 'up', 'and', 'out', 'of']","['sich', 'fürchtet']",und
"['up', 'and', 'out', 'of', 'a']","['fürchtet', 'und']",von
"['and', 'out', 'of', 'a', 'pool']","['und', 'von']",seinem
"['out', 'of', 'a', 'pool', 'by']","['von', 'seinem']",vater
"['of', 'a', 'pool', 'by', 'his']","['seinem', 'vater']",aus
"['a', 'pool', 'by', 'his', 'father']","['vater', 'aus']",einem
"['pool', 'by', 'his', 'father', '.']","['aus', 'einem']",schwimmbecken
"['by', 'his', 'father', '.', '</s>']","['einem', 'schwimmbecken']",gezogen
"['his', 'father', '.', '</s>', '</s>']","['schwimmbecken', 'gezogen']",wird
"['.', '</s>', '</s>', '</s>']","['gezogen', 'wird']",.

"['<s>', '<s>', 'a', 'man', 'standing']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'man', 'standing']","['<s>', 'ein']",mann
"['<s>', 'a', 'man', 'standing', 'in']","['ein', 'mann']",","
"['a', 'man', 'standing', 'in', 'front']","['mann', ',']",der
"['man', 'standing', 'in', 'front', 'of']","[',', 'der']",vor
"['standing', 'in', 'front', 'of', 'several']","['der', 'vor']",mehreren
"['in', 'front', 'of', 'several', 'cliff']","['vor', 'mehreren']",felswänden
"['front', 'of', 'several', 'cliff', 'faces']","['mehreren', 'felswänden']",steht
"['of', 'several', 'cliff', 'faces', '.']","['felswänden', 'steht']",.

"['<s>', '<s>', 'two', 'people', 'and']","['<s>', '<s>']",zwei
"['<s>', '<s>', 'two', 'people', 'and']","['<s>', 'zwei']",personen
"['<s>', 'two', 'people', 'and', 'a']","['zwei', 'personen']",und
"['two', 'people', 'and', 'a', 'small']","['personen', 'und']",ein
"['people', 'and', 'a', 'small', 'white']","['und', 'ein']",kleiner
"['and', 'a', 'small', 'white', 'dog']","['ein', 'kleiner']",weißer
"['a', 'small', 'white', 'dog', 'are']","['kleiner', 'weißer']",hund
"['a', 'small', 'white', 'dog', 'are']","['weißer', 'hund']",spielen
"['small', 'white', 'dog', 'are', 'playing']","['hund', 'spielen']",im
"['white', 'dog', 'are', 'playing', 'at']","['spielen', 'im']",park
"['dog', 'are', 'playing', 'at', 'the']","['im', 'park']",.

"['<s>', '<s>', 'two', 'men', 'with']","['<s>', '<s>']",zwei
"['<s>', '<s>', 'two', 'men', 'with']","['<s>', 'zwei']",männer
"['<s>', 'two', 'men', 'with', 'long']","['zwei', 'männer']",mit
"['two', 'men', 'with', 'long', 'hair']","['männer', 'mit']",langen
"['men', 'with', 'long', 'hair', 'are']","['mit', 'langen']",haaren
"['with', 'long', 'hair', 'are', 'sitting']","['langen', 'haaren']",sitzen
"['long', 'hair', 'are', 'sitting', 'on']","['haaren', 'sitzen']",auf
"['hair', 'are', 'sitting', 'on', 'the']","['sitzen', 'auf']",dem
"['are', 'sitting', 'on', 'the', 'ground']","['auf', 'dem']",boden
"['sitting', 'on', 'the', 'ground', '.']","['dem', 'boden']",.

"['<s>', '<s>', 'members', 'of', 'a']","['<s>', '<s>']",mitglieder
"['<s>', '<s>', 'members', 'of', 'a']","['<s>', 'mitglieder']",einer
"['<s>', 'members', 'of', 'a', 'brass']","['mitglieder', 'einer']",blaskapelle
"['members', 'of', 'a', 'brass', 'band']","['einer', 'blaskapelle']",blicken
"['members', 'of', 'a', 'brass', 'band']","['blaskapelle', 'blicken']",auf
"['of', 'a', 'brass', 'band', 'look']","['blicken', 'auf']",ihre
"['a', 'brass', 'band', 'look', 'at']","['auf', 'ihre']",noten
"['brass', 'band', 'look', 'at', 'their']","['ihre', 'noten']",.

"['<s>', '<s>', 'a', 'man', 'is']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'man', 'is']","['<s>', 'ein']",mann
"['<s>', 'a', 'man', 'is', 'playing']","['ein', 'mann']",in
"['a', 'man', 'is', 'playing', 'a']","['mann', 'in']",einer
"['man', 'is', 'playing', 'a', 'dj']","['in', 'einer']",arkade
"['is', 'playing', 'a', 'dj', 'game']","['einer', 'arkade']",spielt
"['is', 'playing', 'a', 'dj', 'game']","['arkade', 'spielt']",ein
"['playing', 'a', 'dj', 'game', 'in']","['spielt', 'ein']",dj-spiel
"['a', 'dj', 'game', 'in', 'an']","['ein', 'dj-spiel']",.

"['<s>', '<s>', 'a', 'group', 'of']","['<s>', '<s>']",eine
"['<s>', '<s>', 'a', 'group', 'of']","['<s>', 'eine']",gruppe
"['<s>', 'a', 'group', 'of', 'women']","['eine', 'gruppe']",schwarz
"['a', 'group', 'of', 'women', 'dressed']","['gruppe', 'schwarz']",gekleideter
"['group', 'of', 'women', 'dressed', 'in']","['schwarz', 'gekleideter']",frauen
"['of', 'women', 'dressed', 'in', 'black']","['gekleideter', 'frauen']",","
"['of', 'women', 'dressed', 'in', 'black']","['frauen', ',']",die
"['women', 'dressed', 'in', 'black', 'playing']","[',', 'die']",vor
"['dressed', 'in', 'black', 'playing', 'musical']","['die', 'vor']",einem
"['in', 'black', 'playing', 'musical', 'instruments']","['vor', 'einem']",großen
"['black', 'playing', 'musical', 'instruments', 'in']","['einem', 'großen']",gebäude
"['playing', 'musical', 'instruments', 'in', 'front']","['großen', 'gebäude']",musikinstrumente
"['playing', 'musical', 'instruments', 'in', 'front']","['gebäude', 'musikinstrumente']",spielen
"['musical', 'instruments', 'in', 'front', 'of']","['musikinstrumente', 'spielen']",.

"['<s>', '<s>', 'one', 'man', 'is']","['<s>', '<s>']",ein
"['<s>', '<s>', 'one', 'man', 'is']","['<s>', 'ein']",mann
"['<s>', 'one', 'man', 'is', 'sitting']","['ein', 'mann']",sitzt
"['one', 'man', 'is', 'sitting', 'on']","['mann', 'sitzt']",auf
"['one', 'man', 'is', 'sitting', 'on']","['sitzt', 'auf']",einem
"['man', 'is', 'sitting', 'on', 'top']","['auf', 'einem']",schulbus
"['is', 'sitting', 'on', 'top', 'of']","['einem', 'schulbus']",","
"['is', 'sitting', 'on', 'top', 'of']","['schulbus', ',']",während
"['sitting', 'on', 'top', 'of', 'a']","[',', 'während']",ein
"['on', 'top', 'of', 'a', 'school']","['während', 'ein']",anderer
"['top', 'of', 'a', 'school', 'bus']","['ein', 'anderer']",mann
"['top', 'of', 'a', 'school', 'bus']","['anderer', 'mann']",mit
"['of', 'a', 'school', 'bus', ',']","['mann', 'mit']",passendem
"['a', 'school', 'bus', ',', 'while']","['mit', 'passendem']",hemd
"['a', 'school', 'bus', ',', 'while']","['passendem', 'hemd']",drinnen
"['school', 'bus', ',', 'while', 'another']","['hemd', 'drinnen']",steht
"['bus', ',', 'while', 'another', 'man']","['drinnen', 'steht']",.

"['<s>', '<s>', 'demonstrators', 'waiting', 'for']","['<s>', '<s>']",demonstranten
"['<s>', '<s>', 'demonstrators', 'waiting', 'for']","['<s>', 'demonstranten']",warten
"['<s>', 'demonstrators', 'waiting', 'for', 'the']","['demonstranten', 'warten']",darauf
"['demonstrators', 'waiting', 'for', 'the', 'policemen']","['warten', 'darauf']",","
"['waiting', 'for', 'the', 'policemen', 'to']","['darauf', ',']",dass
"['for', 'the', 'policemen', 'to', 'hear']","[',', 'dass']",polizisten
"['the', 'policemen', 'to', 'hear', 'their']","['dass', 'polizisten']",ihre
"['policemen', 'to', 'hear', 'their', 'grievances']","['polizisten', 'ihre']",beschwerden
"['to', 'hear', 'their', 'grievances', 'against']","['ihre', 'beschwerden']",gegen
"['hear', 'their', 'grievances', 'against', 'police']","['beschwerden', 'gegen']",polizeigewalt
"['their', 'grievances', 'against', 'police', 'oppression']","['gegen', 'polizeigewalt']",und
"['grievances', 'against', 'police', 'oppression', 'and']","['polizeigewalt', 'und']",brutalität
"['against', 'police', 'oppression', 'and', 'brutality']","['und', 'brutalität']",aufnehmen
"['police', 'oppression', 'and', 'brutality', '.']","['brutalität', 'aufnehmen']",.

